expiry,date,cfg,dte,spot,credit,sc_d,sp_d,lc_d,lp_d,call_width,put_width,pnl_pts,max_dd_pts,gross,slip,stat,buy_turn,sell_turn,net,maxloss,year
20241127,2024-11-25,0.25/0.1,2.24,52153.35,160.3,0.233,-0.241,0.101,-0.095,500,800,52.25,0.0,15675.0,790.2900010174707,355.724558446,77322.0,92997.0,14528.98544053653,191910.0,2024
20241127,2024-11-26,0.35/0.15,1.24,52268.55,224.86000000000004,0.373,-0.349,0.15,-0.159,500,500,77.61000000000004,-4.42999999999995,23283.00000000001,415.38656475343276,403.57440671800003,97122.0,120405.0,22464.03902852858,82542.0,2024
20241127,2024-11-26,0.25/0.1,1.24,52268.55,153.5,0.267,-0.258,0.098,-0.099,500,600,69.60000000000001,-8.949999999999989,20880.000000000004,249.79009440417076,324.62106658000005,56744.99999999999,77625.0,20305.588839015832,133950.0,2024
20250424,2025-04-16,0.35/0.15,8.24,52766.55,413.81,0.357,-0.351,0.156,-0.15,800,1100,-26.689999999999998,-33.97999999999996,-8006.999999999999,776.3333563412486,705.510882718,282267.0,274260.0,-9488.844239059246,205857.00000000003,2025
20250424,2025-04-16,0.25/0.1,8.24,52766.55,251.14999999999998,0.243,-0.241,0.096,-0.102,800,1100,-35.60000000000002,-42.950000000000045,-10680.000000000007,429.0404430236142,508.2251523399999,178845.0,168165.0,-11617.26559536362,254655.0,2025
20250424,2025-04-17,0.35/0.15,7.24,53443.15,426.60999999999996,0.347,-0.361,0.148,-0.153,800,1100,-50.24000000000001,-78.44000000000011,-15072.000000000004,490.74009361850284,761.5358655880002,317577.0,302505.0,-16324.275959206507,202017.00000000003,2025
20250424,2025-04-17,0.25/0.1,7.24,53443.15,277.4,0.261,-0.25,0.103,-0.102,800,1100,-80.05000000000001,-115.19999999999999,-24015.000000000004,297.64627253308345,576.33515299,225375.0,201360.0,-24888.981425523085,246780.0,2025
20250424,2025-04-21,0.35/0.15,3.24,55188.1,351.53999999999996,0.356,-0.358,0.156,-0.145,700,900,142.88999999999996,-8.810000000000002,42866.999999999985,1927.3582881522048,521.115273718,145080.0,187946.99999999997,40418.52643812978,164538.0,2025
20250424,2025-04-21,0.25/0.1,3.24,55188.1,217.34999999999997,0.255,-0.245,0.105,-0.096,700,900,110.74999999999997,-6.740000000000009,33224.99999999999,1112.0620650090875,397.46853673,86310.0,119535.0,31715.469398260906,204795.00000000003,2025
20250424,2025-04-22,0.35/0.15,2.24,55571.55,187.04999999999998,0.359,-0.34,0.142,-0.159,500,500,-1.0000000000000284,-53.650000000000006,-300.0000000000085,82.91954337215485,421.46531391999997,124590.0,124289.99999999999,-804.3848572921634,93885.00000000001,2025
20250424,2025-04-22,0.25/0.1,2.24,55571.55,123.45000000000002,0.25,-0.25,0.101,-0.098,500,700,-1.5999999999999943,-47.099999999999994,-479.9999999999983,104.04861886502806,343.30669228,82950.0,82470.00000000001,-927.3553111450263,172965.0,2025
20250424,2025-04-23,0.35/0.15,1.24,55712.55,186.95000000000002,0.323,-0.365,0.154,-0.142,400,500,-9.699999999999989,-103.71000000000001,-2909.9999999999964,467.17029896261926,393.39927982000006,111570.0,108660.00000000001,-3770.5695787826157,93914.99999999999,2025
20250424,2025-04-23,0.25/0.1,1.24,55712.55,133.85,0.27,-0.256,0.105,-0.097,500,500,32.00999999999999,-57.650000000000034,9602.999999999996,175.0332984017628,326.782056718,66462.0,76065.0,9101.184644880233,109845.0,2025
20250731,2025-07-23,0.35/0.15,8.24,56775.1,287.19999999999993,0.354,-0.352,0.159,-0.147,600,700,-17.95000000000016,-24.550000000000068,-5385.000000000047,123.78758023419624,543.5568031900001,193709.99999999997,188325.0,-6052.3443834242435,123840.00000000001,2025
20250731,2025-07-23,0.25/0.1,8.24,56775.1,180.5,0.243,-0.248,0.101,-0.098,600,700,-19.94999999999996,-25.0,-5984.999999999988,106.88853201713519,408.8158743700001,122145.0,116160.0,-6500.7044063871235,155850.0,2025
20250731,2025-07-24,0.35/0.15,7.24,57084.45,234.7,0.338,-0.338,0.158,-0.15,500,600,6.199999999999989,-13.900000000000034,1859.9999999999966,120.39228389471063,480.88399552,154710.0,156570.0,1258.7237205852862,109590.0,2025
20250731,2025-07-24,0.25/0.1,7.24,57084.45,181.15000000000003,0.255,-0.261,0.093,-0.098,600,700,3.3500000000000796,-19.600000000000023,1005.0000000000239,60.0,385.68647047,104475.0,105480.0,559.3135295300239,155654.99999999997,2025
20250731,2025-07-25,0.35/0.15,6.24,57013.9,252.35000000000005,0.346,-0.365,0.16,-0.144,500,700,-71.69999999999996,-109.79999999999993,-21509.99999999999,323.02308589756984,513.55236088,189915.0,168405.0,-22346.57544677756,134295.0,2025
20250731,2025-07-25,0.25/0.1,6.24,57013.9,172.39999999999998,0.261,-0.248,0.094,-0.096,600,700,-43.69999999999999,-85.14999999999998,-13109.999999999996,324.05117319908413,395.77672804,120585.0,107475.0,-13829.827901239081,158280.0,2025
20250731,2025-07-28,0.35/0.15,3.24,56361.9,222.2,0.354,-0.337,0.147,-0.153,600,500,4.399999999999977,-24.349999999999937,1319.9999999999932,890.4751979348633,460.30446904,144120.0,145440.0,-30.779666974870167,113340.0,2025
20250731,2025-07-28,0.25/0.1,3.24,56361.9,142.95000000000002,0.232,-0.249,0.093,-0.095,600,600,-11.200000000000017,-43.45000000000002,-3360.000000000005,523.2939467274764,358.29869596000003,93150.0,89790.0,-4241.592642687481,137115.0,2025
20250731,2025-07-29,0.35/0.15,2.24,56103.85,212.95000000000005,0.355,-0.361,0.146,-0.152,600,500,50.80000000000007,-13.099999999999994,15240.00000000002,418.80548777687704,405.09252087999994,104040.0,119280.0,14416.101991343143,116114.99999999999,2025
20250731,2025-07-29,0.25/0.1,2.24,56103.85,146.74999999999997,0.265,-0.259,0.095,-0.106,700,500,47.64999999999995,-10.450000000000045,14294.999999999985,304.9484070438733,331.43180821,65385.00000000001,79679.99999999999,13658.619784746112,165975.0,2025
20250731,2025-07-30,0.35/0.15,1.24,56223.15,172.85000000000002,0.378,-0.381,0.159,-0.143,400,400,44.25,-3.25,13275.0,489.8068407572491,357.70922929000005,80205.0,93480.0,12427.48392995275,68145.0,2025
20250731,2025-07-30,0.25/0.1,1.24,56223.15,89.45000000000002,0.25,-0.238,0.103,-0.109,400,300,30.60000000000001,-1.349999999999966,9180.000000000002,305.0434971642496,287.90886646,46005.00000000001,55185.00000000001,8587.047636375752,93164.99999999999,2025
20251028,2025-10-20,0.35/0.15,8.24,57992.3,324.65000000000003,0.366,-0.358,0.152,-0.149,700,800,29.350000000000023,-17.549999999999898,8805.000000000007,352.9499612436399,536.40744319,179115.0,187920.0,7915.642595566368,142605.0,2025
20251028,2025-10-20,0.25/0.1,8.24,57992.3,210.85,0.257,-0.263,0.102,-0.098,700,900,27.950000000000017,-18.099999999999966,8385.000000000005,84.90122599693206,411.2391151300001,112530.0,120915.0,7888.859658873074,206745.0,2025
20251028,2025-10-23,0.35/0.15,5.24,58464.55,261.2,0.358,-0.353,0.145,-0.14,600,700,26.49999999999997,-16.900000000000034,7949.999999999992,492.1701095967802,456.39201196,136995.0,144945.0,7001.437878443212,131640.0,2025
20251028,2025-10-23,0.25/0.1,5.24,58464.55,140.05,0.232,-0.24,0.105,-0.099,500,700,19.00000000000003,-13.0,5700.000000000008,344.93656665615595,351.18695776000004,82470.0,88170.0,5003.876475583852,167985.0,2025
20251028,2025-10-24,0.35/0.15,4.24,58056.7,202.85000000000002,0.378,-0.329,0.153,-0.145,500,500,-47.349999999999966,-86.54999999999995,-14204.999999999989,932.4045386283719,450.5718969699999,150705.0,136500.0,-15587.97643559836,89145.0,2025
20251028,2025-10-24,0.25/0.1,4.24,58056.7,128.15000000000003,0.269,-0.238,0.105,-0.106,500,500,-40.799999999999955,-83.34999999999991,-12239.999999999985,684.2289220760599,362.0459827,101895.0,89655.0,-13286.274904776044,111554.99999999999,2025
20251028,2025-10-27,0.35/0.15,1.24,57974.75,160.44999999999996,0.361,-0.347,0.163,-0.147,400,400,27.89999999999992,-24.35000000000005,8369.999999999976,862.7294258169544,366.1485985,88440.0,96810.0,7141.121975683022,71865.00000000001,2025
20251028,2025-10-27,0.25/0.1,1.24,57974.75,93.65000000000003,0.247,-0.226,0.105,-0.101,400,400,24.400000000000034,-20.84999999999995,7320.00000000001,552.9856919205046,296.43594118,51975.0,59295.0,6470.578366899505,91904.99999999999,2025
20260127,2026-01-19,0.35/0.15,8.24,59753.85,328.45000000000005,0.357,-0.364,0.146,-0.144,700,800,7.5,-11.25,2250.0,500.3156929574868,544.49557072,188415.0,190665.00000000003,1205.1887363225133,141465.0,2026
20260127,2026-01-19,0.25/0.1,8.24,59753.85,214.79999999999998,0.251,-0.264,0.093,-0.098,700,800,10.650000000000006,-8.100000000000051,3195.000000000002,383.7193364993235,416.55154770999997,119310.0,122504.99999999999,2394.7291157906784,175560.0,2026
20260127,2026-01-20,0.35/0.15,7.24,59705.6,276.2,0.332,-0.344,0.147,-0.149,600,700,-7.7000000000000455,-7.7000000000000455,-2310.0000000000136,367.9189459749495,520.5912562599999,179100.0,176790.0,-3198.510202234963,127140.0,2026
20260127,2026-01-20,0.25/0.1,7.24,59705.6,190.65,0.26,-0.245,0.107,-0.101,600,700,0.8499999999999659,-1.9499999999999602,254.99999999998977,301.3966894731686,413.35767745000004,119835.00000000001,120089.99999999999,-459.75436692317885,152805.0,2026
20260127,2026-01-21,0.35/0.15,6.24,59216.8,299.25,0.369,-0.367,0.144,-0.154,700,700,-49.80000000000007,-168.6500000000001,-14940.00000000002,1202.1709527998469,573.81899356,217140.00000000003,202200.0,-16715.989946359867,120225.0,2026
20260127,2026-01-21,0.25/0.1,6.24,59216.8,189.79999999999995,0.255,-0.257,0.094,-0.095,700,800,-61.250000000000085,-209.3,-18375.000000000025,717.1486169225321,431.29068966999995,143565.0,125189.99999999999,-19523.439306592558,183060.0,2026
20260127,2026-01-22,0.35/0.15,5.24,59503.1,263.95,0.353,-0.341,0.15,-0.15,600,700,-4.500000000000057,-100.00000000000006,-1350.000000000017,94.09408189576605,494.4250502800001,164385.0,163035.0,-1938.5191321757832,130815.0,2026
20260127,2026-01-22,0.25/0.1,5.24,59503.1,165.15000000000003,0.237,-0.24,0.094,-0.095,600,800,-4.599999999999966,-102.69999999999999,-1379.9999999999898,60.0,374.1885226,100139.99999999999,98760.00000000001,-1814.1885225999897,190454.99999999997,2026
20260127,2026-01-23,0.35/0.15,4.24,59058.95,264.70000000000005,0.364,-0.347,0.139,-0.148,600,600,-11.449999999999932,-41.099999999999966,-3434.9999999999795,676.4202722738162,496.73929315000004,167204.99999999997,163770.00000000003,-4608.159565423795,100589.99999999999,2026
20260127,2026-01-23,0.25/0.1,4.24,59058.95,167.39999999999998,0.235,-0.266,0.094,-0.094,500,700,-41.20000000000002,-75.75000000000003,-12360.000000000005,413.4556444694259,385.36427835999996,114450.0,102089.99999999999,-13158.819922829432,159780.0,2026
20260330,2026-03-23,0.35/0.15,7.24,52183.15,812.8000000000002,0.345,-0.353,0.152,-0.141,1400,2300,-38.29999999999973,-98.25999999999976,-11489.999999999918,1162.710427593311,1143.7403355400002,519150.0,507660.00000000006,-13796.450763133229,446159.99999999994,2026
20260330,2026-03-23,0.25/0.1,7.24,52183.15,477.70000000000005,0.253,-0.261,0.1,-0.141,1400,1500,-7.409999999999968,-65.34000000000003,-2222.9999999999905,1212.8674423216394,884.8044554980002,373710.0,371487.0,-4320.6718978196295,306690.0,2026
20260330,2026-03-24,0.35/0.15,6.24,52119.95,719.3,0.351,-0.351,0.153,-0.156,1400,1800,35.950000000000045,-22.100000000000136,10785.000000000015,1348.0062275890873,1012.08178951,431865.00000000006,442650.0,8424.911982900927,324210.0,2026
20260330,2026-03-24,0.25/0.1,6.24,52119.95,450.6,0.256,-0.25,0.1,-0.123,1400,1500,23.750000000000057,-35.74999999999994,7125.000000000017,1333.634693297993,726.6176203300001,282060.0,289185.0,5064.747686372024,314820.0,2026
20260330,2026-03-25,0.35/0.15,5.24,53694.25,580.3499999999999,0.342,-0.349,0.145,-0.146,1100,1600,38.149999999999864,-31.700000000000045,11444.99999999996,1476.2542127589054,825.30573517,331530.0,342975.0,9143.440052071053,305895.0,2026
20260330,2026-03-25,0.25/0.1,5.24,53694.25,405.0499999999999,0.259,-0.256,0.101,-0.097,1100,1700,34.699999999999875,-35.25000000000006,10409.999999999962,809.2994052904776,613.98032242,219360.0,229770.0,8986.720272289484,388485.0,2026
20260330,2026-03-27,0.35/0.15,3.24,52743.45,522.75,0.349,-0.36,0.145,-0.148,1000,1300,37.75,-9.600000000000136,11325.0,788.3260599402026,723.71552881,277320.0,288645.0,9812.958411249798,233175.0,2026
20260330,2026-03-27,0.25/0.1,3.24,52743.45,325.85,0.256,-0.245,0.104,-0.098,900,1200,54.650000000000034,-7.550000000000011,16395.00000000001,496.02143320581916,520.4164161699999,164805.0,181199.99999999997,15378.562150624193,262245.0,2026
20260526,2026-05-18,0.35/0.15,8.24,52951.5,642.05,0.345,-0.353,0.151,-0.146,1300,1500,-5.300000000000068,-28.25,-1590.0000000000205,60.0,1103.3791150000002,387044.99999999994,385455.00000000006,-2753.3791150000206,257385.0,2026
20260526,2026-05-18,0.25/0.1,8.24,52951.5,401.4,0.243,-0.243,0.096,-0.097,1300,1400,-11.299999999999955,-26.0,-3389.9999999999864,147.90220005283317,746.8526712400001,238125.0,234735.0,-4284.754871292819,299580.0,2026
20260526,2026-05-19,0.35/0.15,7.24,53617.95,542.15,0.352,-0.342,0.155,-0.146,1100,1300,44.849999999999966,-4.449999999999932,13454.999999999989,422.77410416431314,933.9726450100002,303405.0,316860.0,12098.253250825675,227355.0,2026
20260526,2026-05-19,0.25/0.1,7.24,53617.95,361.7000000000001,0.252,-0.252,0.1,-0.101,1100,1300,43.90000000000009,-4.39999999999992,13170.000000000027,181.877726715606,665.5290916600002,190410.0,203580.00000000003,12322.593181624421,281490.0,2026
20260526,2026-05-20,0.35/0.15,6.24,52992.2,484.6499999999999,0.347,-0.34,0.149,-0.15,1000,1100,-15.350000000000023,-25.850000000000136,-4605.000000000007,304.5269094207146,896.6579434900001,302295.0,297690.0,-5806.184852910722,184605.00000000003,2026
20260526,2026-05-20,0.25/0.1,6.24,52992.2,329.04999999999995,0.258,-0.241,0.099,-0.098,1000,1100,-11.75,-27.250000000000114,-3525.0,60.0,645.02542753,195285.0,191759.99999999997,-4230.02542753,231285.0,2026
20260526,2026-05-21,0.35/0.15,5.24,53859.75,405.94999999999993,0.357,-0.343,0.142,-0.152,900,900,33.39999999999992,-45.85000000000008,10019.999999999976,224.63967027709774,749.3474761000001,228315.0,238335.0,9046.012853622879,148215.00000000003,2026
20260526,2026-05-21,0.25/0.1,5.24,53859.75,249.19999999999993,0.247,-0.244,0.099,-0.101,800,900,22.24999999999997,-60.05000000000007,6674.999999999992,181.37558728503672,538.93414165,142275.0,148950.0,5954.690271064955,195240.00000000003,2026
20260526,2026-05-22,0.35/0.15,4.24,53967.1,349.85,0.362,-0.351,0.155,-0.149,700,800,54.80000000000001,-3.1499999999999773,16440.000000000004,1157.9582893072316,655.7344258,183630.0,200070.00000000003,14626.307284892773,135045.0,2026
20260526,2026-05-22,0.25/0.1,4.24,53967.1,235.95,0.261,-0.261,0.1,-0.103,700,800,49.599999999999966,-2.6000000000000227,14879.999999999989,658.4198997927755,492.81164782,116175.0,131055.0,13728.768452387212,169215.0,2026
20260526,2026-05-25,0.35/0.15,1.24,54911.4,255.70000000000002,0.367,-0.374,0.162,-0.147,500,600,13.650000000000006,-11.049999999999983,4095.000000000002,542.7377904794884,541.09202593,145275.0,149370.0,3011.1701835905133,103289.99999999999,2026
20260526,2026-05-25,0.25/0.1,1.24,54911.4,134.45,0.231,-0.24,0.093,-0.105,500,500,9.349999999999994,-13.0,2804.999999999998,339.58290364943656,381.74618484999996,79110.00000000001,81914.99999999999,2083.6709115005615,109665.0,2026
